Gene stable ID,drug_claim_name,drug_target_genes,genes_PPI1
ENSG00000176105,#SB-236687#(5Z)-7-OXOZEAENOL#AT-7519#LAPATINIB#PF-562271#GW305074X#GW678313X#JNJ-7706621#ILORASERTIB#PICTILISIB#SB-735465#TAMATINIB#GW680191X#SB-203580#SORAFENIB#SB-239272#NAVITOCLAX#TOZASERTIB#GW852849X#GW695874X#LINIFANIB#GW827099X#TIVOZANIB#GSK-466317A#GW561436X#GSK1023156A#SB-390523#SB-711237#GW827106X#AXITINIB#GEFITINIB#GW441756X#SB-202190#GSK-1030062A#CYC-116#VEMURAFENIB#GW581744X#HESPERADIN#GW785804X#DOVITINIB#SB-221466#FORETINIB#SU-6656#DASATINIB#CANERTINIB#NERATINIB#FALNIDAMOL#GW290597X#GOSSYPOL#GW580509X#GW805758X#QUERCETIN#SB-264865#LENVATINIB#GSK-300014A#GW809897X#SB-743899#GW572401X#TAE-684#GW784684X#PD-173074#GW642138X#SK&F-86002#SB-242717#SB-738482#UNC10112764A#SB-358518#SB-739452#GW780159X#CLADRIBINE#GW627512B#AT9283#GW642125X#SB-223133#SB-741905#RUCAPARIB#XL-228#GW832467X#GSK-319347A#SB-742865#SB-525334#GW810372X#SB-278539#GW780056X#GSK-299115A#GW682841X#GW612286X#PONATINIB#AG-014361#GW279320X#SGI-1776#REBASTINIB#GW874091X#GW680975X#SB-220025#NSC-663284#GW280670X#SB-390527#GW779439X#JNJ-26483327#DASATINIB#GW559768X#MOTESANIB#MIDOSTAURIN#CEDIRANIB#PLX-4720#MP-412#GW831090X#TOFACITINIB#GW833373X#SILMITASERTIB#PD-0166285#SUNITINIB#SB-376719#OSI-632#IBRUTINIB#GW703087X#GSK-466314A#GSK-1030058A#MOMELOTINIB#GW795486X#GSK-180736A#GW282974X#REGORAFENIB#GSK-270822A#SB-725317#GW631581B#ABT-702#GSK-1030061A#SB-630812#GW801372X#CCT018159#GW827102X#GSK-718429A#BMS-777607#GW643971X#GSK-625137A#GW819230X#GW770249X#ALISERTIB#GW827396X#GW782612X#GW829906X#ENTINOSTAT#ENMD-981693#SB-742864#GW837331X#SB-242718#GW434756X#DORAMAPIMOD#PURVALANOL B#SB-216385#GW775608X#CUDC-101#GW300657X#GW828525X#GW301784X#SARACATINIB#ENMD-2076#SB-220455#GW589933X#BMS-509744#GW806742X#VANDETANIB#GW301888X#SKF-62604#DASATINIB#DORSOMORPHIN#GW819077X#GW827105X#RAC-NUTLIN-3#PHA-793887#GW829115X#SB-409514#PIOGLITAZONE#PAZOPANIB#GW876790X#PF-228#GSK711701A#GSK-312948A#MASITINIB#GW831091X#GW679410X#GW795493X#GW513184X#AZ628#JNJ-26483327#GW711782X#SEMAXANIB#GW829055X#GW300660X#SB-633825#BX-795#GW621431X#SB-278538#SB-732881#ERLOTINIB#TG100-801#CABOZANTINIB#CHIR-265#GW786460X#GW861893X#GSK-586581A#GW284372X#GSK-1000163A#GW856804X#IMATINIB#AZD-7762#DASATINIB#MITOXANTRONE#GW621970X#AZD-1775,,",ENSG00000174206,ENSG00000114388,ENSG00000103091,ENSG00000127580,ENSG00000100150,ENSG00000185896,ENSG00000164603,ENSG00000198198,ENSG00000118162"
ENSG00000176170,#PMID27539678-Compound-14#PMID27539678-Compound-16#PMID27539678-Compound-3#PMID27539678-Compound-4#PMID27539678-Compound-9#Sulfonamide derivative 17#DIMETHYLSPINGOSINE#VPC45129#2-piperidine thiazole derivative 1#2-piperidine thiazole derivative 2#Imidamide derivative 1#PMID27539678-Compound-11#PMID27539678-Compound-6#PHENOXODIOL#ABC294640#GSK618334#Phenoxodiol#Methylbenzenesulfonamide derivative 1#PMID27539678-Compound-10#PMID27539678-Compound-7#PMID27539678-Compound-12#PMID27539678-Compound-13#PMID27539678-Compound-17#PMID27539678-Compound-8,,",ENSG00000175324"
ENSG00000176208,"#P-HYDROXYPHENETHYL ANISATE#DNDI1417368#ANISOMYCIN#HELENALIN#TCMDC-124422#N,N-HEXAMETHYLENEAMILORIDE#GOSSYPOL#DOXAZOSIN#MIBEFRADIL#AZATHIOPRINE#CID 4101591#STREPTONIGRIN#GNF-PF-1872#SJ000072340#TRIMETHOBENZAMIDE HYDROCHLORIDE#DIGITOXIN#TCMDC-123808#GNF-PF-5159#ALPHA,BETA-DEHYDROCURVULARIN#NSC-234945#GNF-PF-1008#GNF-PF-5007#CALYCOSIN#CID 649849#DNDI1417031#SJ000047241#TCMDC-125784#MITOXANTRONE DIHYDROCHLORIDE#KENPAULLONE#DOMPERIDONE#5-NITRO-[1,10]PHENANTHROLINE#GNF-PF-3407#CUCURBITACIN B#ANGUIDIN#GW405833#ZERANOL#DIPYRIDAMOLE#ALBENDAZOLE#DICHLORORIBOBENZIMIDAZOLE#GNF-PF-254#EMETINE#NILE RED#8-FLUOROTRYPTANTHRIN#FLUSPIRILENE#GNF-PF-5183#TCMDC-124381#CID 739615#SJ000149318#NSC-139257#4,5,6,7-TETRABROMOBENZIMIDAZOLE#AMSACRINE#GNF-PF-5297#SU-4312#DAUNORUBICIN HYDROCHLORIDE#IDARUBICIN#PIFITHRIN-ALPHA#GELDANAMYCIN#ISOVELLERAL#QUERCETIN#TOLONIUM CHLORIDE#VANOXERINE#GNF-PF-1969#SIB-1893#TCMDC-123781#2-METHOXY-1,4-NAPHTHOQUINONE#GNF-PF-860#DNDI1417215#SJ000044417#CINOBUFAGIN#TDR77225#4'-METHOXYFLAVONE#S-(2,4-DICHLOROBENZYL)ISOTHIOUREA HYDROBROMIDE#PYROGALLOL RED#MMV085203#NSC-636948#DAIDZIN#METHOXYVONE#2-HYDROXY-NAPHTHALDEHYDE THIOSEMICARBAZONE#GNF-PF-4814#AZACITIDINE#DNDI1417085#5,8-DIPRENYLOXYPSORALEN#TCMDC-123641#DNDI1417263#GNF-PF-4012#FLUNARIZINE#GNF-PF-1083#PHENANTHROLINE#COLCHICINE#RO-5-3335#WIN-62577#2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE#FASUDIL HYDROCHLORIDE#CID 1225609#MMV020651#CID 670282#TCMDC-123770#NSC-656158#CYCLOHEXIMIDE#CAMPTOTHECIN#DNDI1417032#SJ000082805#SHINJULACTONE B#OXOPURPUREINE#TCMDC-125195#2-(3',4'-METHYLENEDIOXYPHENYL)QUINOLINE#TRANILAST#GNF-PF-5217#[3H]-PHORBOL 12,13-DIBUTYRATE#ZEARALENONE#6-BROMOFLAVONE#KAMEBANIN#NU-6027#PIFEXOLE#DINALINE#DIPHENYLENEIODONIUM#DNDI1417264#KN-62#DIGOXIN#4'-METHOXY-AURONE#GNF-PF-4590#5-FLUOROURIDINE#4'-HYDROXYPHENYL-BENZO[D]THIAZOLE#GNF-PF-3501#SB-205384#VINCAMINE#BIX-01294#GNF-PF-4463#THUNBERGINOL E#GENISTEIN#OUABAIN#DILAZEP#1,2-BIS(3-FLUOROBENZYLIDENE)HYDRAZINE#LEFLUNOMIDE#DAPH#TREQUINSIN#TCMDC-125738#CV-1808#5-METHOXYFLAVONE#ONONIN#NIMODIPINE#IDAZOXAN#GNF-PF-1813#AG1295#GR-127935#ABT-702#3,4-METHYLENEDIOXYB-NITROSTYRENE#7-METHOXY-BAPTIGENIN#SJ000128325#NIFEDIPINE#3,5-DIPHENYLISOXAZOLE#4-PHENYLAMINO-[1,2]NAPHTHOQUINONE#(R)-PIA#(R,S)-INDATRALINE#HISPIDULIN#GNF-PF-3756#NSC-102042#CGP-60474#N6-PHENYLADENOSINE#SJ000024939#EUPAFOLIN#DNDI1417614#TCMDC-123927#GNF-PF-5251#GNF-PF-1134#EMETINE HYDROCHLORIDE#OCTAVERINE#DNDI1417941#SEW-03621#SIB-1757#MICHLER'S KETONE#SJ000044511#AURIN#TCMDC-123951#L-162313#2-(4-METHOXYPHENYL)BENZO[D]THIAZOLE#DNDI1417195#LASSBIO-294#GNF-PF-910#DISULFIRAM#ENTINOSTAT#NSC-353720#GNF-PF-2776#GNF-PF-4078#GNF-PF-2272#SJ000018298#HARMINE HYDROCHLORIDE#CP-55940#CID 893238#TCMDC-125204#QUINACRINE#GNF-PF-1307#7,12-DIMETHYL-BENZO[A]ANTHRACENE#CID 2056784#DNDI1416955#CYCLOASPEPTIDE A#DNDI1417132#6-HYDROXYFLAVONE#HARMAN#GNF-PF-4046#PROTOAPIGENONE#PIPERINE#(E)-2-STYRYLCHROMONE#NOCODAZOLE#TCMDC-124585#GNF-PF-710#8-PHENOXYCAFFEINE#DAIDZEIN#SULFURETIN#PECTOLINARIGENIN#CALCIMYCIN#TCMDC-124522#CID 94381#DNDI1417157#TCMDC-123764#IPRIFLAVONE#ISOLIQUIRITIGENIN#GALANGIN#GNF-PF-1094#TETRABROMOBENZOTRIAZOLE#BETA-TOXICAROL#N-PHENETHYL-NICOTINAMIDE#TCMDC-125630#GNF-PF-78#RAC-GONIOTHALAMIN#N-PHENETHYLCINNAMAMIDE#TPCK#ELLIPTECINE#GNF-PF-2657#TCMDC-124573#GNF-PF-67#CID 5310801#NICARDIPINE#GNF-PF-3546#BROMOENOL LACTONE#NITROBENZYLMERCAPTOPURINE RIBONUCLEOSIDE#TCMDC-125756#DNDI1417300#9,10-PHENANTHRENEQUINONE#CHRYSIN DIMETHYL ETHER#DIMETHYL 2-(2-NITROBENZYLIDENE)MALONATE#TCMDC-124356#TCMDC-125465#TYRPHOSTIN AG-1478#RESERPINE#BAY-11-7082#PICEATANNOL#ENOXIMONE#TYRPHOSTIN A9#APOMORPHINE HYDROCHLORIDE HEMIHYDRATE#NSC-105827#PIMOZIDE#DNDI1417013#BIOCHANIN#GNF-PF-1947#SJ000113257#TCMDC-123748#NSC-102045#NSC-319994#GNF-PF-1644#GNF-PF-2335#HARMALINE#CHLOROXINE#TCMDC-124307#THIOINOSINE#DNDI1417083#MMV009085#GNF-PF-3286#1,2-DIMETHOXY-ANTHRAQUINONE#JNJ-1661010#FLAVONE#GNF-PF-4418#ACRIDIN-1-YLAMINE#TRICHOSTATIN#TCMDC-125602#NSC-92207#METHYLTHIONINIUM CHLORIDE#HYDRALAZINE#MITOXANTRONE#CANTHARIDIC_ACID#FIDUXOSIN#DNDI1417420#DNDI1417457#N6-METHYLADENOSINE#DNDI1417701#GNF-PF-3037#RESVERATROL#TCMDC-125821#1,4-BIS(2,6-DIFLUOROPHENYLSULFONYL)PIPERAZINE#PD-98059#CAFFEIC ACID PHENETHYL ESTER#TCMDC-124353#TRIPHENYLSTANNYL ACETATE#RUTAECARPINE#DNDI1417181",,",ENSG00000108771"
ENSG00000176340,"#Ketoprofen topical#SKF-105809#K-103-IP#Morniflumate#TZI-41078#Felbinac prodrug#Aspirin#Loxoprofen gel#Asasantin#Ketorolac#Dexibuprofen#Nepafenac#NCX-4016#Icosapent#BN82451#Acetaminophen#Fenoprofen#Meclofenamic acid#Fosfosal#Pelubiprofen#Felbinac#Lornoxicam#Oxaprozin#4-aminosalicylate sodium (oral controlled release, ulcerative colitis), AGI Therapeutics#Aceclofenac#Amtolmetin guacil#Ampiroxicam#NCX 1022#Naproxcinod#Diclofenac",,",ENSG00000175600"
ENSG00000176697,"#DONEPEZIL#GLUCAGON#K-252A#PACLITAXEL#VENLAFAXINE#Selective serotonin reuptake inhibitors#nortriptyline#opioids#PROPRANOLOL#DDTC#ANTIBIOTICS#CETUXIMAB#TETRAHYDROCANNABINOL#TUMOR NECROSIS FACTOR#LITHIUM#ARSENIC TRIOXIDE#GP-120#L-DOPA#PROTEIN KINASE C INHIBITOR#TYROSINE HYDROXYLASE INHIBITOR#GONADOTROPINS#COLCHICINE#ALPHA-METHYL-P-TYROSINE#TRAMADOL#SALINE#methylphenidate#POLYSIALIC ACID#MARIJUANA#CAPSAICIN#PROPYLTHIOURACIL#IONOMYCIN#VASOPRESSIN#Antiinflammatory agents, non-steroids#PYM-50028#MIFEPRISTONE#METHADONE#CURCUMIN#DDI#CHLORPROMAZINE#HORMONES#SIMVASTATIN#INDOMETHACIN#THYROGLOBULIN#doxepin#Analgesics#Ergot alkaloids#amitriptyline#IMIPRAMINE#TCDD#HALOPERIDOL#MAO INHIBITORS#DIURETIC#COMPLETE FREUND&APOS;S ADJUVANT#CYCLOOXYGENASE INHIBITOR#NORMAL SALINE#LIDOCAINE#NICOTINE#TRIIODOTHYRONINE#desipramine#INTERLEUKIN-1 RECEPTOR ANTAGONIST#TOPOTECAN#H2O2#ZINC SULFATE#FLURBIPROFEN#BORTEZOMIB#ACTINOMYCIN D#12-O-TETRADECANOYLPHORBOL-13-ACETATE#NALOXONE#trimipramine#olanzapine#VERTEPORFIN#TPA#DES#BACLOFEN#ERYTHROPOIETIN#6-HYDROXYDOPAMINE#5-FU#MEDICATION#sumatriptan#CD271#ESTRADIOL BENZOATE#ACTH#INOSITOL#PROTEIN KINASE INHIBITOR#NYSTATIN#GEMFIBROZIL#ICI 182780#PILOCARPINE#TRICHOSTATIN A#TROGLITAZONE#VINCRISTINE#clomipramine#NG-MONOMETHYL-L-ARGININE#ANTIOXIDANT#DOXORUBICIN#RNA POLYMERASE INHIBITOR#IL-12#OPIATE#citalopram#methamphetamine#ANESTHETICS#ANTIDEPRESSANT#CAMPTOTHECIN#CYTOKINES#HYPERBARIC OXYGEN#METHYLPREDNISOLONE#TRANSFORMING GROWTH FACTOR#MAO inhibitors#INSULIN#GENTAMICIN#NICARDIPINE",,",ENSG00000160349"
ENSG00000176884,#KETAMINE#LATREPIRDINE#EVT-101#ACAMPROSATE CALCIUM#FELBAMATE#GLYX-13#RAPASTINEL#PERZINFOTEL#DIZOCILPINE#AZD8108#AV-101#D-Serine#ORPHENADRINE CITRATE#DELUCEMINE#MEMANTINE#ORPHENADRINE#CNS-5161#GW468816#AZD-6765#RALFINAMIDE#INDANTADOL#ESKETAMINE HYDROCHLORIDE#DEXANABINOL#PHILANTHOTOXIN 343#NEU-2000#H-Gly-PMe-Glu-OH#Cycloserine#MEMANTINE HYDROCHLORIDE#CNS-5161#V3381#ORPHENADRINE#APIMOSTINEL#NERAMEXANE MESYLATE#MORPHINE#LANICEMINE#NBQX#ESKETAMINE#KETAMINE HYDROCHLORIDE#ELIPRODIL#ORPHENADRINE HYDROCHLORIDE#AMANTADINE HYDROCHLORIDE#RADIPRODIL#RISLENEMDAZ#haloperidol#NEBOGLAMINE#TRAXOPRODIL#AM-101,,",ENSG00000100401,ENSG00000063046"
ENSG00000176974,#bevacizumab#irinotecan#fluorouracil#leucovorin,,",ENSG00000154016,ENSG00000156873,ENSG00000057252"
ENSG00000177084,#FLUDARABINE PHOSPHATE#CYTARABINE#CLOFARABINE#TROXACITABINE#ASPACYTARABINE#PEMBROLIZUMAB#GEMCITABINE HYDROCHLORIDE,,",ENSG00000184260,ENSG00000032742,ENSG00000168710,ENSG00000118965"
ENSG00000177189,#PHA-767491#681640#LY-2090314#DOVITINIB#RG-1530#FASUDIL#HESPERADIN#GW843682X#ENTRECTINIB#GW441756X#LAUROGUADINE#CYC-116#PF-562271#GSK-269962A#TAE-684#JNJ-7706621#DNDI1417467#GS 6201#ILORASERTIB#SP-600125#SOTRASTAURIN#AT9283#SL-0101#GO-6976#TAS0612#PD-0166285#VER-49009#TCMDC-124242#BI-D1870#PALBOCICLIB#ALISERTIB#GM-CSF#GNF-PF-2301#DIMETHYLADENINE#UREA,,",ENSG00000067533,ENSG00000175324,ENSG00000198807"
ENSG00000177272,#NERISPIRDINE#AMIFAMPRIDINE#GUANIDINE HYDROCHLORIDE#TEDISAMIL#DALFAMPRIDINE#Dalazatide#AMIFAMPRIDINE PHOSPHATE#Debio-0824,,",ENSG00000181195"
ENSG00000177283,#IPAFRICEPT#VANTICTUMAB,,",ENSG00000099203,ENSG00000168781"
ENSG00000177427,#duloxetine,,",ENSG00000101901"
ENSG00000177455,#LONCASTUXIMAB TESIRINE#Tisagenlecleucel#CD19 CAR T Cells#19-28z T CELLS#CD19 specific CAR T cells#Anti-CD19 CAR T cells#CD19-directed CAR-T cells#CD19-targeting CAR T Cells#CD19 CAR T cells#CD19 Redirected Autologous T Cells#CAR-T cells targeting CD19#4SCAR19 and 4SCAR22#Anti-CD19 CAR transduced T cells#Anti-CD19 and Anti-CD20 CAR-T Cells#CD19/CD22 Chimeric Antigen Receptor T Cells#CD19 CAR-T Cells#Anti-CD19 anti-CD20 Bispecific CAR-T#Humanized CD19 CAR-T cells#CD19 and CD20 CAR-T Cells#CARTmeso/19#BCMA CART and huCART19#CD19 CAR T#CD19-targeted CART cells#Anti-CD19/BCMA CAR-T cells#Human CD19 targeted T Cells#AMG-729#TAPLITUMOMAB PAPTOX#ONCOLYSIN B#TBI-1501#MDX-1342#MDX-1342#Blinatumomab#CART-19 cells#4SCAR19 cells#Axicabtagene ciloleucel#PBCAR0191#SGN-19A#Duvortuxizumab#Anti-CD19- CAR#CD19-CAR and CD28-CAR T Cells#HuCART19#CD19 CAR T-cells#CART-19 autologous T-cells#Anti-CD19 CAR-T cells#CD19CART#CD19-TCRz-41BB and CD22-TCRz-41BB CAR-T Cells#CD19 targeted chimeric antigen receptor T cells#ARI-0001 cells#CAR-T Cells targeting CD19#CD19/CD22 CAR T cells#Patient-derived CD19- and CD22 specific CAR#CD19-CAR T cell#CD19 and CD22 CAR-T Cells#Donor-derived CD19/22 bispecific CAR-T cells#CD19 CAR-T lymphocytes#TriCAR-T-CD19#CD19-targeted CAR-T cells#Dual Specificity CD19 and CD22 CAR-T Cell#CART-19/22#CART22-65s cells and huCART19 Cells#CD19.CAR T Cells#SCRI-huCAR19v1#IC9-CAR19 T cells#CD19-TriCAR-T#Anti-CD19 CART Cells#Anti-CD19-CAR vector-transduced T cells#MDX-1342#CLIC-1901#IM19#LISOCABTAGENE MARALEUCEL#SAR 3419.00#DENINTUZUMAB MAFODOTIN#MEDI-551#JCAR015#JWCAR029#MEDl-551#Anti-CD19-CAR PBL#Chimeric Antigen Receptor Modified T cells Targeting CD19#CART-meso-19 T cells#Anti-CD19-CAR T#Anti-CD19-CAR T cells#Allogeneic CART-19#PCAR-019 (anti-CD19 CAR-T cells)#CD19CAT-41BBZ CAR T-cells#JCAR014#Autologous CD19-targeting CAR T cells#EGFRt/19-28z/4-1BBL CAR T cells#4SCAR19 and 4SCAR20#4SCAR19 and 4SCAR30#4SCAR19 and 4SCAR38#CD19-UCART#CAR-CD19 T cell#MB-CART19.1#ICAR19 CAR-T cells#CD19-CAR T Cells#AntiCD19 CART#CD19/CD22 CAR T-Cells#CART-19/BCMA#CD19-CAR-T Cells#CART19 cell#IC9-CAR19 cells#CD19-targeting CAR T cells#IM19 CAR-T#Xmab 5871#TISAGENLECLEUCEL#TISAGENLECLEUCEL#OBEXELIMAB#BREXUCABTAGENE AUTOLEUCEL#blinatumomab#CD19-CAR-T2 Cells#CD19.CAR-aNKT cells#Combotox#MT-103#COLTUXIMAB RAVTANSINE#DENINTUZUMAB#AXICABTAGENE CILOLEUCEL#Coltuximab ravtansine#TAFASITAMAB#XLCART001#Inebilizumab#CD19 CAR Gene Transduced T Lymphocytes#CART-19 T cells#CD19+ CAR T Cells#CART19 cells#CD19.CAR-T cells#Anti-CD19-CAR-T cells#Anti-CD19 CAR-T#Anti-CD20 CAR-T cells#CD19 CAR-T cells#Anti-CD19/20-CAR vector-transduced T cells#4SCAR19/22 T cells#4SCAR19 and 4SCAR123#4SCAR19 and 4SCAR70#CD19 CART#UCART019#Anti-CD19/22-CAR vector-transduced T cells#PZ01 CAR-T cells#CAR-20/19-T Cells#CARCIK-CD19#CAR19 T cells carrying cytoplasmic activated PD-1#KYMRIAH#SJCAR19#CTL019#CART 19#CART-19#BLINATUMOMAB#-SAR 3419.00#JCAR017#MOR-208#Autologous Anti-CD19CAR-4-1BB-CD3zeta-EGFRt-expressing T Lymphocytes#C-CAR011#YESCARTA#INEBILIZUMAB#KTE-C19 CAR#AUTO3#AFM-11,,",ENSG00000170037,ENSG00000150672,ENSG00000092421,ENSG00000108590,ENSG00000006652,ENSG00000151687"
ENSG00000177575,#GLUCOCORTICOID#FLUTICASONE PROPIONATE,,",ENSG00000179761"
ENSG00000177606,"#CIPROFIBRATE#NAFRONYL OXALATE#1,3-DIPHENYLTHIOUREA#LIPOIC ACID, ALPHA#ROTENONE#(-)-CAMPHOR#2-MERCAPTOPYRIMIDINE#ALPHA-DIFLUOROMETHYLORNITHINE#BRUCEANTIN#MECHLORETHAMINE HYDROCHLORIDE#T-5224#HOLACANTHONE#ATOMOXETINE HYDROCHLORIDE#COLCHICINE#CRIDANIMOD#SERGEOLIDE#ANTHRACENE-9-CARBOXYLIC ACID#RETINYLRETINOATE#TROPISETRON#VINBLASTINE SULFATE#IRISOLIDONE#SODIUM SELENITE#DFMO#BUTINOLINE#AMINEPTINE#BENZO[B]FLUORANTHENE#FENOFIBRATE#SERTRALINE#ARSENIC TRIOXIDE#BENZENETHIOL#GO-Y015#VINORELBIN DITARTRATE#TRIFLUPROMAZINE HYDROCHLORIDE#CLOTRIMAZOLE#CARBOXYMETHYL-TRIMETHYL-ARSONIUM#DIPHENHYDRAMINE HYDROCHLORIDE#METHIMAZOLE#BUPROPION HYDROCHLORIDE#GEMFIBROZIL#SANGIVAMYCIN#PATULIN#NEOCHAMAEJASMIN A#AZELASTINE HYDROCHLORIDE#CINNARIZINE#CUPRIC CHLORIDE#ISOLIQUIRITIGENIN#CLOFIBRATE#QUINAPRIL HYDROCHLORIDE",,",ENSG00000108602,ENSG00000165409,ENSG00000162643,ENSG00000226761,ENSG00000183579,ENSG00000214706,ENSG00000108312,ENSG00000068078,ENSG00000175324,ENSG00000164047,ENSG00000141527"
ENSG00000177628,"#TCMDC-124482#AMBROXOL#velaglucerase alfa#GNF-PF-1295#GW405833#SULFANITRAN#ISOFAGOMINE#DNDI1417773#DOMIPHEN BROMIDE#GENISTEIN#Taliglucerase alfa#AFEGOSTAT TARTRATE#APTIGANEL HYDROCHLORIDE#DNQX#RALOXIFENE HYDROCHLORIDE#CHLORHEXIDINE#Isofagomine tartrate#SJ000170251#MIGALASTAT#EBSELEN#GENTIAN VIOLET#GNF-PF-2094#CIRSIMARITIN#CASTANOSPERMINE#METITEPINE#AFEGOSTAT#ISOLIQUIRITIGENIN#(S)-FLUOXETINE#L-755507#Velaglucerase alfa#2,3-DIHYDROXY-6,7-DICHLOROQUINOXALINE#GNF-PF-4085#N-NONYLDEOXYNOJIRIMYCIN#TCMDC-125278#PHLORETIN#TRICHOSTATIN",,",ENSG00000143365,ENSG00000198917"
ENSG00000177885,#LIPOSOMAL GRB-2#HEREGULIN#TCDD#ACTINOMYCIN D#ANTINEOPLASTIC,,",ENSG00000213218,ENSG00000109072,ENSG00000006652,ENSG00000175324,ENSG00000111666,ENSG00000123095,ENSG00000184724,ENSG00000078114"
ENSG00000177889,#SPHINGOSINE#GNF-PF-254#FLUPHENAZINE HYDROCHLORIDE#TCMDC-124022#DIHYDROSPINGOSINE#NARINGIN#THONZONIUM BROMIDE#PERPHENAZINE#TEGASEROD MALEATE#RALOXIFENE HYDROCHLORIDE#ASN06356088#CHLORHEXIDINE#ALEXIDINE HYDROCHLORIDE#METHYLBENZETHONIUM CHLORIDE#HYDROXYSTILBAMIDINE ISETHIONATE#CALMIDAZOLIUM CHLORIDE#NSC-60340#IMIDOCARB DIPROPIONATE#TCMDC-139459#NSC-60339#SPERMINE TETRAHYDROCHLORIDE#TCMDC-124495#GNF-PF-3286#AMINODIMETHOXYQUINAZOLINYLPIPERAZINE#SJ000160630,,",ENSG00000081692,ENSG00000213413"
ENSG00000177954,#ELX-02#MT-3724#DORLIMOMAB ARITOX#ATALUREN#CYCLOHEXIMIDE#Tricyclic isoxazoloquinazoline derivative 2#BOS172722#Tricyclic isoxazoloquinazoline derivative 3#Tricyclic isoxazoloquinazoline derivative 4#BAY1161909,,",ENSG00000182768,ENSG00000242372,ENSG00000129083,ENSG00000188089,ENSG00000105205,ENSG00000149557,ENSG00000188393,ENSG00000111196,ENSG00000186862,ENSG00000114933,ENSG00000204449,ENSG00000198728,ENSG00000131748,ENSG00000134262"
ENSG00000178057,#NV-128#METFORMIN HYDROCHLORIDE#ME-344,,",ENSG00000167080,ENSG00000136271"
ENSG00000178127,#METFORMIN HYDROCHLORIDE#NV-128#ME-344,,",ENSG00000167080,ENSG00000124571,ENSG00000122376,ENSG00000150961"
ENSG00000178445,#escitalopram#citalopram,,",ENSG00000156873,ENSG00000154016"
ENSG00000178537,#PROPIONYL-L-CARNITINE#Nicardipine#Bepridil#DSP-0565#Rycals#S-2150#YM-16151-4#ATI-2042#Elpetrigine#Felodipine#Nexopamil#Isradipine#Clevidipine butyrate#Tetrandrine#Nimodipine#HBI-3000#DIPROTEVERINE HYDROCHLORIDE#CM2489#Arverapamil#Nisoldipine,,",ENSG00000152952"
ENSG00000178562,#CD28 and CD137 CAR-T Cells#AB-103#BISPECIFIC ANTIBODY#TGN 1412#AU101#CD19-CAR and CD28-CAR T Cells#GELDANAMYCIN#TGN-1412#Lulizumab pegol#3-HYDROXYANTHRANILIC ACID#Belatacept#MPA#PI3-KINASE INHIBITORS#LULIZUMAB PEGOL#PMA#DSG#IL-12 GENE#RETINOID#IL-2,,",ENSG00000150779,ENSG00000275700,ENSG00000108590,ENSG00000170037"
ENSG00000178568,#lapatinib#AC480#LAPATINIB#LAPATINIB#NERATINIB MALEATE#CURCUMIN#TAMATINIB#GEFITINIB#DASATINIB#CENISERTIB#LAUROGUADINE#ILORASERTIB#AZD-1152-HQPA#BMS-599626#AFATINIB#RG-1530#SP-600125#TAE-684#PELITINIB#DACOMITINIB#erlotinib#PELITINIB#GGF-2#Lapatinib#SB-220025#VANDETANIB#CEDIRANIB#DIMETHYLCURCUMIN#BMS-690514#gefitinib#POZIOTINIB#AFATINIB DIMALEATE#CANERTINIB DIHYDROCHLORIDE#DACOMITINIB#TAK-715#AC-480#TARLOXOTINIB#LAPATINIB#POZIOTINIB#ALISERTIB#DACOMITINIB#KBP5209#GNF-PF-2301#BMS-690514#GEFITINIB#paliperidone#Afatinib#JNJ-26483327#NERATINIB#BMS-599626#ERLOTINIB#METHYLCURCUMIN#DACOMITINIB,,",ENSG00000124383,ENSG00000170037"
ENSG00000178607,"#US9040714, 7#BB 0223767#T8361#US8614253, 32-5#US8614253, 29-1#US8614253, 32-4#US9241942, 32-12#AC1LE05K#27357-11-08#US9040714, 155#US8614253, 29-19",,",ENSG00000213995"
ENSG00000178726,#GINKGO BILOBA#SIMVASTATIN#CURCUMIN#PROSTAGLANDIN E1#LEVOTHYROXINE#CILOSTAZOL,,",ENSG00000143382,ENSG00000140505,ENSG00000075426"
ENSG00000178802,#NSC-66209#GNF-PF-5134#NSC-19803#GNF-PF-2272#4-HYDROXYESTRADIOL#DNDI1417614#TCMDC-125319#EBSELEN#APOMORPHINE HYDROCHLORIDE HEMIHYDRATE#SJ000029642#HAEMATOXYLIN,,",ENSG00000095485,ENSG00000114446"
